taxi_type,date,hour,rows,tip_rate,avg_tip,median_tip,tip_rate_next,avg_tip_next
yellow,2024-04-24,11,55,0.9090909090909091,4.1285454545454545,3.32,0.9230769230769231,4.738076923076923
yellow,2024-04-24,12,52,0.9230769230769231,4.738076923076923,3.64,0.9433962264150944,4.56811320754717
yellow,2024-04-24,13,53,0.9433962264150944,4.56811320754717,4.0,0.971830985915493,4.292676056338028
yellow,2024-04-24,14,71,0.971830985915493,4.292676056338028,3.26,0.9464285714285714,4.4714285714285715
yellow,2024-04-24,15,56,0.9464285714285714,4.4714285714285715,3.25,0.921875,5.19703125
yellow,2024-04-24,16,64,0.921875,5.19703125,4.0,0.9333333333333333,4.6321666666666665
yellow,2024-04-24,17,60,0.9333333333333333,4.6321666666666665,3.9050000000000002,0.9625,3.9847499999999996
yellow,2024-04-24,18,80,0.9625,3.9847499999999996,3.3,0.9629629629629629,4.70462962962963
yellow,2024-04-24,19,54,0.9629629629629629,4.70462962962963,3.52,0.9322033898305084,4.936949152542374
yellow,2024-04-24,20,59,0.9322033898305084,4.936949152542374,3.28,0.953125,4.396875
yellow,2024-04-24,21,64,0.953125,4.396875,3.63,0.9736842105263158,3.755921052631579
yellow,2024-04-24,22,76,0.9736842105263158,3.755921052631579,3.14,0.9714285714285714,4.715428571428571
yellow,2024-04-25,0,26,0.9615384615384616,3.4342307692307696,2.72,0.8333333333333334,3.99
yellow,2024-04-25,1,6,0.8333333333333334,3.99,3.7,1.0,3.532
yellow,2024-04-25,2,5,1.0,3.532,2.86,1.0,5.465
yellow,2024-04-25,3,4,1.0,5.465,2.86,1.0,6.985
yellow,2024-04-25,4,2,1.0,6.985,6.985,0.875,3.4325
yellow,2024-04-25,5,8,0.875,3.4325,2.2,0.9090909090909091,4.115454545454545
yellow,2024-04-25,6,11,0.9090909090909091,4.115454545454545,2.0,0.9512195121951219,4.749268292682927
yellow,2024-04-25,7,41,0.9512195121951219,4.749268292682927,2.94,0.8536585365853658,4.211463414634146
yellow,2024-04-25,8,41,0.8536585365853658,4.211463414634146,3.0,0.88,3.4786
yellow,2024-04-25,9,50,0.88,3.4786,2.9699999999999998,0.8863636363636364,3.543636363636364
yellow,2024-04-25,10,44,0.8863636363636364,3.543636363636364,2.9699999999999998,0.9206349206349206,3.5268253968253966
yellow,2024-04-25,11,63,0.9206349206349206,3.5268253968253966,2.9,0.8970588235294118,4.143676470588235
yellow,2024-04-25,12,68,0.8970588235294118,4.143676470588235,3.225,0.9361702127659575,4.121063829787234
yellow,2024-04-25,13,47,0.9361702127659575,4.121063829787234,3.35,0.927536231884058,4.552608695652173
yellow,2024-04-25,14,69,0.927536231884058,4.552608695652173,3.08,0.95,5.89125
yellow,2024-04-25,15,80,0.95,5.89125,4.25,0.9491525423728814,4.892033898305085
yellow,2024-04-25,16,59,0.9491525423728814,4.892033898305085,4.14,0.9710144927536232,4.81927536231884
yellow,2024-04-25,17,69,0.9710144927536232,4.81927536231884,4.0,0.9166666666666666,4.204285714285715
yellow,2024-04-25,18,84,0.9166666666666666,4.204285714285715,3.3,0.9285714285714286,5.2021428571428565
yellow,2024-04-25,19,70,0.9285714285714286,5.2021428571428565,4.0,0.9759036144578314,4.7139759036144575
yellow,2024-04-25,20,83,0.9759036144578314,4.7139759036144575,3.6,0.972972972972973,3.825675675675676
yellow,2024-04-25,21,74,0.972972972972973,3.825675675675676,3.28,0.9523809523809523,4.2720634920634915
yellow,2024-04-25,22,63,0.9523809523809523,4.2720634920634915,3.28,0.9827586206896551,4.352758620689655
yellow,2024-04-26,0,39,0.9487179487179487,5.44051282051282,3.0,0.8823529411764706,3.2170588235294115
yellow,2024-04-26,1,17,0.8823529411764706,3.2170588235294115,2.3,1.0,3.2060000000000004
yellow,2024-04-26,2,5,1.0,3.2060000000000004,2.86,1.0,3.9840000000000004
yellow,2024-04-26,3,10,1.0,3.9840000000000004,2.7199999999999998,1.0,8.675
yellow,2024-04-26,4,2,1.0,8.675,8.675,1.0,3.438
yellow,2024-04-26,5,5,1.0,3.438,2.55,0.8125,5.400625
yellow,2024-04-26,6,16,0.8125,5.400625,3.285,0.9166666666666666,3.2595833333333335
yellow,2024-04-26,7,24,0.9166666666666666,3.2595833333333335,2.5700000000000003,0.8780487804878049,4.372195121951219
yellow,2024-04-26,8,41,0.8780487804878049,4.372195121951219,3.05,0.9791666666666666,4.469375
yellow,2024-04-26,9,48,0.9791666666666666,4.469375,2.9,0.8529411764705882,4.648529411764706
yellow,2024-04-26,10,34,0.8529411764705882,4.648529411764706,3.265,0.9444444444444444,5.113611111111111
yellow,2024-04-26,11,36,0.9444444444444444,5.113611111111111,2.795,0.9056603773584906,3.900188679245283
yellow,2024-04-26,12,53,0.9056603773584906,3.900188679245283,3.0,0.9318181818181818,5.432727272727273
yellow,2024-04-26,13,44,0.9318181818181818,5.432727272727273,3.5,0.9482758620689655,4.420172413793104
yellow,2024-04-26,14,58,0.9482758620689655,4.420172413793104,3.22,0.9322033898305084,4.299491525423728
yellow,2024-04-26,15,59,0.9322033898305084,4.299491525423728,2.94,0.9701492537313433,4.8729850746268655
yellow,2024-04-26,16,67,0.9701492537313433,4.8729850746268655,4.1,0.958904109589041,3.752328767123288
yellow,2024-04-26,17,73,0.958904109589041,3.752328767123288,3.44,0.9464285714285714,4.441071428571428
yellow,2024-04-26,18,56,0.9464285714285714,4.441071428571428,3.3099999999999996,0.9836065573770492,5.0721311475409845
yellow,2024-04-26,19,61,0.9836065573770492,5.0721311475409845,3.44,0.98,4.208600000000001
yellow,2024-04-26,20,50,0.98,4.208600000000001,3.185,0.96,3.9174
yellow,2024-04-26,21,50,0.96,3.9174,3.28,0.9482758620689655,3.746034482758621
yellow,2024-04-26,22,58,0.9482758620689655,3.746034482758621,3.0,0.9583333333333334,4.087638888888889
yellow,2024-04-27,0,55,0.9090909090909091,3.4521818181818182,3.0,0.8260869565217391,3.0995652173913046
yellow,2024-04-27,1,46,0.8260869565217391,3.0995652173913046,2.79,0.9642857142857143,5.223928571428572
yellow,2024-04-27,2,28,0.9642857142857143,5.223928571428572,3.2350000000000003,0.8333333333333334,2.815
yellow,2024-04-27,3,18,0.8333333333333334,2.815,2.79,0.9090909090909091,3.708181818181818
yellow,2024-04-27,4,11,0.9090909090909091,3.708181818181818,3.0,1.0,2.52
yellow,2024-04-27,5,3,1.0,2.52,3.45,1.0,6.608750000000001
yellow,2024-04-27,6,8,1.0,6.608750000000001,2.59,1.0,3.0316666666666667
yellow,2024-04-27,7,12,1.0,3.0316666666666667,2.7249999999999996,0.9,3.3335
yellow,2024-04-27,8,20,0.9,3.3335,2.8899999999999997,0.9117647058823529,3.386764705882353
yellow,2024-04-27,9,34,0.9117647058823529,3.386764705882353,2.66,0.9090909090909091,4.066060606060606
yellow,2024-04-27,10,33,0.9090909090909091,4.066060606060606,3.22,0.9649122807017544,4.911228070175438
yellow,2024-04-27,11,57,0.9649122807017544,4.911228070175438,3.15,0.9661016949152542,4.031525423728814
yellow,2024-04-27,12,59,0.9661016949152542,4.031525423728814,3.22,0.96,4.3418
yellow,2024-04-27,13,50,0.96,4.3418,3.355,1.0,4.2915909090909095
yellow,2024-04-27,14,44,1.0,4.2915909090909095,3.2800000000000002,0.9473684210526315,4.4115789473684215
yellow,2024-04-27,15,57,0.9473684210526315,4.4115789473684215,3.33,0.9117647058823529,3.4491176470588236
yellow,2024-04-27,16,68,0.9117647058823529,3.4491176470588236,3.22,0.9411764705882353,3.8089411764705883
yellow,2024-04-27,17,85,0.9411764705882353,3.8089411764705883,3.0,0.9315068493150684,3.6302739726027395
yellow,2024-04-27,18,73,0.9315068493150684,3.6302739726027395,3.05,0.9154929577464789,3.7047887323943667
yellow,2024-04-27,19,71,0.9154929577464789,3.7047887323943667,2.94,0.9607843137254902,4.27921568627451
yellow,2024-04-27,20,51,0.9607843137254902,4.27921568627451,3.25,0.8852459016393442,3.935737704918033
yellow,2024-04-27,21,61,0.8852459016393442,3.935737704918033,3.56,0.9649122807017544,4.207368421052632
yellow,2024-04-27,22,57,0.9649122807017544,4.207368421052632,3.42,0.9848484848484849,4.046060606060607
yellow,2024-04-28,0,54,0.9629629629629629,4.014259259259259,3.14,0.8695652173913043,2.654347826086956
yellow,2024-04-28,1,46,0.8695652173913043,2.654347826086956,2.64,0.9642857142857143,3.3992857142857145
yellow,2024-04-28,2,28,0.9642857142857143,3.3992857142857145,3.0,0.7647058823529411,2.78
yellow,2024-04-28,3,17,0.7647058823529411,2.78,2.16,1.0,6.466666666666666
yellow,2024-04-28,4,6,1.0,6.466666666666666,3.885,0.8,3.782
yellow,2024-04-28,5,5,0.8,3.782,2.91,1.0,6.453333333333333
yellow,2024-04-28,6,6,1.0,6.453333333333333,4.51,1.0,5.8500000000000005
yellow,2024-04-28,7,21,1.0,5.8500000000000005,3.0,0.8181818181818182,7.452727272727273
yellow,2024-04-28,8,11,0.8181818181818182,7.452727272727273,3.5,0.84,3.2976
yellow,2024-04-28,9,25,0.84,3.2976,2.52,0.9615384615384616,3.3888461538461536
yellow,2024-04-28,10,26,0.9615384615384616,3.3888461538461536,2.9699999999999998,0.95,3.69675
yellow,2024-04-28,11,40,0.95,3.69675,3.1100000000000003,0.9183673469387755,4.945306122448979
yellow,2024-04-28,12,49,0.9183673469387755,4.945306122448979,3.22,1.0,4.3185714285714285
yellow,2024-04-28,13,49,1.0,4.3185714285714285,3.35,0.9361702127659575,6.14
yellow,2024-04-28,14,47,0.9361702127659575,6.14,3.36,0.9166666666666666,4.595666666666667
yellow,2024-04-28,15,60,0.9166666666666666,4.595666666666667,3.36,0.9423076923076923,4.270384615384615
yellow,2024-04-28,16,52,0.9423076923076923,4.270384615384615,3.0700000000000003,0.9411764705882353,4.391176470588236
yellow,2024-04-28,17,68,0.9411764705882353,4.391176470588236,3.345,0.9791666666666666,4.942708333333333
yellow,2024-04-28,18,48,0.9791666666666666,4.942708333333333,2.87,0.9811320754716981,4.906792452830189
yellow,2024-04-28,19,53,0.9811320754716981,4.906792452830189,3.5,0.9565217391304348,4.447826086956522
yellow,2024-04-28,20,46,0.9565217391304348,4.447826086956522,3.49,0.9714285714285714,5.198857142857142
yellow,2024-04-28,21,35,0.9714285714285714,5.198857142857142,3.4,1.0,4.888275862068965
yellow,2024-04-28,22,29,1.0,4.888275862068965,3.84,1.0,7.126
yellow,2024-04-29,0,15,0.9333333333333333,4.929333333333333,3.4,0.7142857142857143,5.514285714285714
yellow,2024-04-29,1,7,0.7142857142857143,5.514285714285714,3.7,1.0,2.0
yellow,2024-04-29,2,1,1.0,2.0,2.0,0.6666666666666666,4.613333333333333
yellow,2024-04-29,5,6,0.8333333333333334,6.073333333333333,2.46,0.9411764705882353,5.537058823529412
yellow,2024-04-29,6,17,0.9411764705882353,5.537058823529412,3.5,0.8918918918918919,3.538108108108108
yellow,2024-04-29,7,37,0.8918918918918919,3.538108108108108,2.8,0.875,3.1462499999999998
yellow,2024-04-29,8,40,0.875,3.1462499999999998,2.59,0.9361702127659575,5.617021276595745
yellow,2024-04-29,9,47,0.9361702127659575,5.617021276595745,3.5,0.9459459459459459,4.4270270270270276
yellow,2024-04-29,10,37,0.9459459459459459,4.4270270270270276,3.5,0.9777777777777777,5.184888888888889
yellow,2024-04-29,11,45,0.9777777777777777,5.184888888888889,3.98,0.9444444444444444,4.905555555555555
yellow,2024-04-29,12,54,0.9444444444444444,4.905555555555555,3.115,0.8947368421052632,4.843157894736842
yellow,2024-04-29,13,38,0.8947368421052632,4.843157894736842,3.1100000000000003,0.8793103448275862,4.419310344827586
yellow,2024-04-29,14,58,0.8793103448275862,4.419310344827586,3.32,0.95,5.0520000000000005
yellow,2024-04-29,15,60,0.95,5.0520000000000005,3.645,0.9636363636363636,5.2343636363636366
yellow,2024-04-29,16,55,0.9636363636363636,5.2343636363636366,3.55,0.921875,3.7903125
yellow,2024-04-29,17,64,0.921875,3.7903125,3.205,0.9444444444444444,5.136111111111111
yellow,2024-04-29,18,72,0.9444444444444444,5.136111111111111,3.59,0.9818181818181818,4.584545454545455
yellow,2024-04-29,19,55,0.9818181818181818,4.584545454545455,3.58,1.0,4.569016393442623
yellow,2024-04-29,20,61,1.0,4.569016393442623,3.7,0.9552238805970149,5.026417910447761
yellow,2024-04-29,21,67,0.9552238805970149,5.026417910447761,3.42,1.0,5.065555555555555
yellow,2024-04-29,22,45,1.0,5.065555555555555,3.85,1.0,5.345
yellow,2024-04-30,0,10,1.0,6.046,3.3600000000000003,0.6,6.264
yellow,2024-04-30,1,5,0.6,6.264,3.0,0.5,0.5
yellow,2024-04-30,2,2,0.5,0.5,0.5,1.0,6.1
yellow,2024-04-30,3,1,1.0,6.1,6.1,0.75,2.38
yellow,2024-04-30,4,4,0.75,2.38,2.42,0.5714285714285714,1.3471428571428572
yellow,2024-04-30,5,7,0.5714285714285714,1.3471428571428572,1.35,1.0,2.901818181818182
yellow,2024-04-30,6,11,1.0,2.901818181818182,2.94,0.9090909090909091,3.9045454545454543
yellow,2024-04-30,7,33,0.9090909090909091,3.9045454545454543,3.08,0.875,3.715
yellow,2024-04-30,8,40,0.875,3.715,2.87,0.9545454545454546,3.9709090909090907
yellow,2024-04-30,9,44,0.9545454545454546,3.9709090909090907,3.605,0.9411764705882353,4.150392156862745
yellow,2024-04-30,10,51,0.9411764705882353,4.150392156862745,3.22,0.9772727272727273,4.446136363636364
yellow,2024-04-30,11,44,0.9772727272727273,4.446136363636364,3.215,0.9464285714285714,3.96625
yellow,2024-04-30,12,56,0.9464285714285714,3.96625,3.065,0.8636363636363636,3.796060606060606
yellow,2024-04-30,13,66,0.8636363636363636,3.796060606060606,3.4299999999999997,0.92,3.7281999999999997
yellow,2024-04-30,14,50,0.92,3.7281999999999997,3.1100000000000003,0.9384615384615385,4.249230769230769
yellow,2024-04-30,15,65,0.9384615384615385,4.249230769230769,3.05,0.9642857142857143,4.050178571428572
yellow,2024-04-30,16,56,0.9642857142857143,4.050178571428572,3.02,0.9651162790697675,4.074302325581395
yellow,2024-04-30,17,86,0.9651162790697675,4.074302325581395,3.42,0.9861111111111112,4.485
yellow,2024-04-30,18,72,0.9861111111111112,4.485,3.66,0.95,4.866833333333333
yellow,2024-04-30,19,60,0.95,4.866833333333333,3.85,0.9746835443037974,4.555822784810127
yellow,2024-04-30,20,79,0.9746835443037974,4.555822784810127,3.28,1.0,4.2149090909090905
yellow,2024-04-30,21,55,1.0,4.2149090909090905,3.7,0.9746835443037974,4.293037974683544
yellow,2024-04-30,22,79,0.9746835443037974,4.293037974683544,3.28,0.9354838709677419,4.136451612903225
yellow,2024-05-01,0,15,1.0,7.204666666666666,4.68,0.75,4.01
yellow,2024-05-01,1,4,0.75,4.01,3.08,1.0,4.043333333333334
yellow,2024-05-01,2,3,1.0,4.043333333333334,3.9,1.0,4.045
yellow,2024-05-01,3,2,1.0,4.045,4.045,0.5,1.7
yellow,2024-05-01,4,2,0.5,1.7,1.7,0.625,2.1625
yellow,2024-05-01,5,8,0.625,2.1625,1.0,0.8888888888888888,5.558888888888889
yellow,2024-05-01,6,18,0.8888888888888888,5.558888888888889,2.8,0.9111111111111111,4.187555555555556
yellow,2024-05-01,7,45,0.9111111111111111,4.187555555555556,3.26,0.9636363636363636,3.443636363636364
yellow,2024-05-01,8,55,0.9636363636363636,3.443636363636364,2.45,0.975609756097561,4.252195121951219
yellow,2024-05-01,9,41,0.975609756097561,4.252195121951219,3.33,0.9782608695652174,3.9941304347826083
yellow,2024-05-01,10,46,0.9782608695652174,3.9941304347826083,3.36,0.85,4.122
yellow,2024-05-01,11,60,0.85,4.122,3.5,0.9387755102040817,4.440816326530612
yellow,2024-05-01,12,49,0.9387755102040817,4.440816326530612,3.36,0.96,6.1986
yellow,2024-05-01,13,50,0.96,6.1986,4.029999999999999,1.0,4.508928571428571
yellow,2024-05-01,14,56,1.0,4.508928571428571,3.3049999999999997,0.967741935483871,4.458870967741936
yellow,2024-05-01,15,62,0.967741935483871,4.458870967741936,3.025,0.9523809523809523,4.928888888888888
yellow,2024-05-01,16,63,0.9523809523809523,4.928888888888888,3.58,0.9866666666666667,4.750133333333333
yellow,2024-05-01,17,75,0.9866666666666667,4.750133333333333,4.28,0.9746835443037974,4.122911392405063
yellow,2024-05-01,18,79,0.9746835443037974,4.122911392405063,3.58,0.971830985915493,4.04169014084507
yellow,2024-05-01,19,71,0.971830985915493,4.04169014084507,3.3,0.9545454545454546,4.618295454545454
yellow,2024-05-01,20,88,0.9545454545454546,4.618295454545454,3.5700000000000003,0.953125,3.65375
yellow,2024-05-01,21,64,0.953125,3.65375,2.925,0.9629629629629629,4.168703703703703
yellow,2024-05-01,22,54,0.9629629629629629,4.168703703703703,3.8449999999999998,0.925,4.58825
yellow,2024-05-02,0,19,0.9473684210526315,3.333684210526316,2.8,0.9,3.16
yellow,2024-05-02,1,10,0.9,3.16,3.1399999999999997,1.0,3.216666666666667
yellow,2024-05-02,2,6,1.0,3.216666666666667,2.79,1.0,7.5
yellow,2024-05-02,3,2,1.0,7.5,7.5,1.0,4.53
yellow,2024-05-02,4,3,1.0,4.53,3.15,0.75,6.31625
yellow,2024-05-02,5,8,0.75,6.31625,3.225,0.8666666666666667,3.576
yellow,2024-05-02,6,15,0.8666666666666667,3.576,2.8,0.9090909090909091,2.8984848484848484
yellow,2024-05-02,7,33,0.9090909090909091,2.8984848484848484,2.94,0.8909090909090909,4.583636363636364
yellow,2024-05-02,8,55,0.8909090909090909,4.583636363636364,3.5,0.9454545454545454,3.8372727272727274
yellow,2024-05-02,9,55,0.9454545454545454,3.8372727272727274,3.04,0.9230769230769231,4.4569230769230765
yellow,2024-05-02,10,52,0.9230769230769231,4.4569230769230765,3.7249999999999996,0.9387755102040817,4.4163265306122454
yellow,2024-05-02,11,49,0.9387755102040817,4.4163265306122454,3.5,0.9130434782608695,4.2176086956521734
yellow,2024-05-02,12,46,0.9130434782608695,4.2176086956521734,3.4000000000000004,0.9107142857142857,4.187857142857142
yellow,2024-05-02,13,56,0.9107142857142857,4.187857142857142,3.1799999999999997,0.9361702127659575,5.233404255319149
yellow,2024-05-02,14,47,0.9361702127659575,5.233404255319149,3.75,0.9516129032258065,4.294032258064516
yellow,2024-05-02,15,62,0.9516129032258065,4.294032258064516,3.0,0.9672131147540983,4.652950819672131
yellow,2024-05-02,16,61,0.9672131147540983,4.652950819672131,3.69,0.9587628865979382,4.802577319587629
yellow,2024-05-02,17,97,0.9587628865979382,4.802577319587629,3.58,0.9795918367346939,4.170816326530613
yellow,2024-05-02,18,98,0.9795918367346939,4.170816326530613,3.51,0.9425287356321839,4.598045977011494
yellow,2024-05-02,19,87,0.9425287356321839,4.598045977011494,3.86,0.9850746268656716,5.722238805970149
yellow,2024-05-02,20,67,0.9850746268656716,5.722238805970149,3.25,0.9726027397260274,4.079315068493151
yellow,2024-05-02,21,73,0.9726027397260274,4.079315068493151,3.6,1.0,3.6487719298245613
yellow,2024-05-02,22,57,1.0,3.6487719298245613,3.14,0.9791666666666666,4.1025
yellow,2024-05-03,0,33,0.9393939393939394,4.308787878787879,2.86,0.9,2.3939999999999997
yellow,2024-05-03,1,10,0.9,2.3939999999999997,2.9299999999999997,0.8461538461538461,3.9076923076923076
yellow,2024-05-03,2,13,0.8461538461538461,3.9076923076923076,3.0,1.0,4.977142857142858
yellow,2024-05-03,3,7,1.0,4.977142857142858,3.56,0.6666666666666666,3.5766666666666667
yellow,2024-05-03,4,3,0.6666666666666666,3.5766666666666667,4.68,1.0,5.316
yellow,2024-05-03,5,5,1.0,5.316,2.86,0.8823529411764706,5.616470588235295
yellow,2024-05-03,6,17,0.8823529411764706,5.616470588235295,3.0,0.8620689655172413,3.092758620689655
yellow,2024-05-03,7,29,0.8620689655172413,3.092758620689655,3.36,0.9230769230769231,4.654358974358975
yellow,2024-05-03,8,39,0.9230769230769231,4.654358974358975,3.22,0.9807692307692307,4.122115384615385
yellow,2024-05-03,9,52,0.9807692307692307,4.122115384615385,3.0300000000000002,0.9555555555555556,4.294
yellow,2024-05-03,10,45,0.9555555555555556,4.294,3.36,0.9137931034482759,3.8034482758620687
yellow,2024-05-03,11,58,0.9137931034482759,3.8034482758620687,3.0,0.9245283018867925,4.823018867924528
yellow,2024-05-03,12,53,0.9245283018867925,4.823018867924528,3.22,0.9655172413793104,4.701724137931034
yellow,2024-05-03,13,58,0.9655172413793104,4.701724137931034,2.9699999999999998,0.9402985074626866,5.638955223880597
yellow,2024-05-03,14,67,0.9402985074626866,5.638955223880597,3.5,0.90625,3.7473437499999998
yellow,2024-05-03,15,64,0.90625,3.7473437499999998,3.0,0.9152542372881356,4.7879661016949155
yellow,2024-05-03,16,59,0.9152542372881356,4.7879661016949155,3.72,0.875,3.8541666666666665
yellow,2024-05-03,17,72,0.875,3.8541666666666665,3.08,0.8837209302325582,3.4820930232558136
yellow,2024-05-03,18,86,0.8837209302325582,3.4820930232558136,3.41,0.9710144927536232,4.782028985507246
yellow,2024-05-03,19,69,0.9710144927536232,4.782028985507246,3.58,0.9807692307692307,4.649423076923077
yellow,2024-05-03,20,52,0.9807692307692307,4.649423076923077,3.5549999999999997,0.9444444444444444,3.895
yellow,2024-05-03,21,72,0.9444444444444444,3.895,3.21,0.9636363636363636,4.1685454545454546
yellow,2024-05-03,22,55,0.9636363636363636,4.1685454545454546,3.42,0.9803921568627451,4.903137254901961
yellow,2024-05-04,0,44,0.9772727272727273,2.9172727272727275,2.44,0.9333333333333333,3.208
yellow,2024-05-04,1,45,0.9333333333333333,3.208,2.76,0.875,3.129375
yellow,2024-05-04,2,32,0.875,3.129375,2.9299999999999997,0.8823529411764706,2.4258823529411764
yellow,2024-05-04,3,17,0.8823529411764706,2.4258823529411764,2.3,0.9090909090909091,3.1
yellow,2024-05-04,4,11,0.9090909090909091,3.1,3.42,1.0,9.6775
yellow,2024-05-04,5,4,1.0,9.6775,7.385,1.0,5.722857142857143
yellow,2024-05-04,6,7,1.0,5.722857142857143,3.0,0.7777777777777778,3.6088888888888895
yellow,2024-05-04,7,9,0.7777777777777778,3.6088888888888895,2.62,0.8888888888888888,4.308888888888889
yellow,2024-05-04,8,18,0.8888888888888888,4.308888888888889,3.13,1.0,4.218333333333333
yellow,2024-05-04,9,36,1.0,4.218333333333333,2.73,0.9534883720930233,3.834418604651163
yellow,2024-05-04,10,43,0.9534883720930233,3.834418604651163,3.0,0.9772727272727273,3.3004545454545453
yellow,2024-05-04,11,44,0.9772727272727273,3.3004545454545453,2.9699999999999998,0.9473684210526315,3.554035087719298
yellow,2024-05-04,12,57,0.9473684210526315,3.554035087719298,2.94,0.9508196721311475,4.330983606557377
yellow,2024-05-04,13,61,0.9508196721311475,4.330983606557377,3.08,0.927536231884058,5.622173913043478
yellow,2024-05-04,14,69,0.927536231884058,5.622173913043478,3.9,0.9154929577464789,3.9225352112676055
yellow,2024-05-04,15,71,0.9154929577464789,3.9225352112676055,3.0,0.9857142857142858,3.9937142857142858
yellow,2024-05-04,16,70,0.9857142857142858,3.9937142857142858,3.08,0.9012345679012346,3.7318518518518515
yellow,2024-05-04,17,81,0.9012345679012346,3.7318518518518515,3.2,0.9431818181818182,4.0287500000000005
yellow,2024-05-04,18,88,0.9431818181818182,4.0287500000000005,3.36,0.9344262295081968,3.4073770491803277
yellow,2024-05-04,19,61,0.9344262295081968,3.4073770491803277,2.8,0.9433962264150944,4.494150943396226
yellow,2024-05-04,20,53,0.9433962264150944,4.494150943396226,3.14,0.9672131147540983,3.9322950819672133
yellow,2024-05-04,21,61,0.9672131147540983,3.9322950819672133,3.0,0.9240506329113924,3.7235443037974685
yellow,2024-05-04,22,79,0.9240506329113924,3.7235443037974685,3.0,0.96,4.2908
yellow,2024-05-05,0,49,0.8979591836734694,3.1510204081632653,3.28,0.9512195121951219,2.8802439024390245
yellow,2024-05-05,1,41,0.9512195121951219,2.8802439024390245,2.86,0.8333333333333334,2.876
yellow,2024-05-05,2,30,0.8333333333333334,2.876,2.71,0.7692307692307693,1.513076923076923
yellow,2024-05-05,3,13,0.7692307692307693,1.513076923076923,1.0,1.0,6.884
yellow,2024-05-05,4,10,1.0,6.884,3.1399999999999997,1.0,12.525
yellow,2024-05-05,5,2,1.0,12.525,12.525,0.7777777777777778,6.04
yellow,2024-05-05,6,9,0.7777777777777778,6.04,3.45,1.0,6.278571428571429
yellow,2024-05-05,7,7,1.0,6.278571428571429,2.0,1.0,4.943157894736842
yellow,2024-05-05,8,19,1.0,4.943157894736842,2.52,0.8695652173913043,3.752173913043478
yellow,2024-05-05,9,23,0.8695652173913043,3.752173913043478,2.9,0.975609756097561,6.926829268292683
yellow,2024-05-05,10,41,0.975609756097561,6.926829268292683,3.35,0.9777777777777777,4.6353333333333335
yellow,2024-05-05,11,45,0.9777777777777777,4.6353333333333335,3.36,0.9245283018867925,4.752641509433962
yellow,2024-05-05,12,53,0.9245283018867925,4.752641509433962,2.8,0.9782608695652174,4.485
yellow,2024-05-05,13,46,0.9782608695652174,4.485,2.9699999999999998,0.9538461538461539,4.291384615384615
yellow,2024-05-05,14,65,0.9538461538461539,4.291384615384615,2.8,0.9193548387096774,4.7988709677419354
yellow,2024-05-05,15,62,0.9193548387096774,4.7988709677419354,3.0,0.9558823529411765,5.311323529411765
yellow,2024-05-05,16,68,0.9558823529411765,5.311323529411765,3.55,0.9811320754716981,4.178679245283019
yellow,2024-05-05,17,53,0.9811320754716981,4.178679245283019,2.94,0.9285714285714286,4.269464285714286
yellow,2024-05-05,18,56,0.9285714285714286,4.269464285714286,3.21,0.9019607843137255,4.140392156862745
yellow,2024-05-05,19,51,0.9019607843137255,4.140392156862745,3.35,0.9782608695652174,5.227173913043478
yellow,2024-05-05,20,46,0.9782608695652174,5.227173913043478,3.5999999999999996,1.0,6.074516129032258
yellow,2024-05-05,21,31,1.0,6.074516129032258,3.95,0.9696969696969697,6.351515151515152
yellow,2024-05-05,22,33,0.9696969696969697,6.351515151515152,4.26,0.95,5.6735
yellow,2024-05-06,0,12,1.0,7.885833333333334,7.46,1.0,9.578333333333333
yellow,2024-05-06,1,6,1.0,9.578333333333333,7.5,0.8333333333333334,6.756666666666667
yellow,2024-05-06,5,7,0.7142857142857143,5.882857142857143,3.84,0.8,3.564
yellow,2024-05-06,6,20,0.8,3.564,2.9,0.9,3.1053333333333333
yellow,2024-05-06,7,30,0.9,3.1053333333333333,2.59,1.0,3.122592592592593
yellow,2024-05-06,8,27,1.0,3.122592592592593,2.66,0.9333333333333333,4.079777777777778
yellow,2024-05-06,9,45,0.9333333333333333,4.079777777777778,3.22,0.8775510204081632,4.921020408163265
yellow,2024-05-06,10,49,0.8775510204081632,4.921020408163265,3.8,0.9019607843137255,4.189803921568628
yellow,2024-05-06,11,51,0.9019607843137255,4.189803921568628,3.64,0.9090909090909091,4.085272727272727
yellow,2024-05-06,12,55,0.9090909090909091,4.085272727272727,3.22,0.9761904761904762,4.150476190476191
yellow,2024-05-06,13,42,0.9761904761904762,4.150476190476191,3.4299999999999997,0.9090909090909091,4.063246753246753
yellow,2024-05-06,14,77,0.9090909090909091,4.063246753246753,3.0,0.8723404255319149,4.349148936170213
yellow,2024-05-06,15,47,0.8723404255319149,4.349148936170213,2.94,0.9642857142857143,5.051607142857143
yellow,2024-05-06,16,56,0.9642857142857143,5.051607142857143,4.14,0.9230769230769231,4.668461538461538
yellow,2024-05-06,17,65,0.9230769230769231,4.668461538461538,3.45,0.961038961038961,4.296363636363636
yellow,2024-05-06,18,77,0.961038961038961,4.296363636363636,3.3,0.9767441860465116,4.633023255813954
yellow,2024-05-06,19,43,0.9767441860465116,4.633023255813954,3.85,0.9787234042553191,4.099148936170213
yellow,2024-05-06,20,47,0.9787234042553191,4.099148936170213,3.58,1.0,4.956956521739131
